,AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,PM25,PM25_Unit,OZONE,OZONE_Unit,NO2,NO2_Unit,CO,CO_Unit,SO2,SO2_Unit,PM10,PM10_Unit,SHAPE
601,080690007,Rocky Mountain NP,Active,USEPA,40.2778,-105.5453,2744.1,-7.0,US,CO,03/26/19,04:00,National Park Service,Rocky Mountain National Park,67.0,,,,1,0,0,0,,,61.0,PPB,,,,,,,,,"{'x': -105.5453, 'y': 40.2778, 'spatialReference': {'wkid': 4326}}"
602,000054501,L'Assomption,Active,CA,45.8139,-73.4361,16.2,-5.0,CA,CC,03/26/19,04:00,Meteorological Service of Canada,,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -73.4361, 'y': 45.8139, 'spatialReference': {'wkid': 4326}}"
603,390350065,Harvard Yards,Active,R5,41.446682,-81.662419,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -81.662419, 'y': 41.446682, 'spatialReference': {'wkid': 4326}}"
604,080690009,Ft. Collins - CSU Facilities,Active,R8,40.571259000000005,-105.079765,1525.9,-7.0,US,CO,03/26/19,04:00,Colorado Department of Public Health and Environment,Fort Collins,,10.0,25.0,,0,1,1,0,6.2,UG/M3,,,,,,,,,11.0,UG/M3,"{'x': -105.079765, 'y': 40.571259000000005, 'spatialReference': {'wkid': 4326}}"
605,540030003,MARTINSBURG,Active,R3,39.465599,-77.958298,0.0,-5.0,US,WV,03/26/19,04:00,West Virginia Division of Air Quality - Wheeling,Martinsburg,31.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -77.958298, 'y': 39.465599, 'spatialReference': {'wkid': 4326}}"
606,371190042,Montclaire,Active,R4,35.1514,-80.8669,0.0,-5.0,US,NC,03/26/19,04:00,Mecklenburg County Air Quality,Charlotte,,,57.0,,0,0,1,0,22.0,UG/M3,,,,,,,,,,,"{'x': -80.8669, 'y': 35.1514, 'spatialReference': {'wkid': 4326}}"
607,371190041,GARINGER,Active,R4,35.2411,-80.7831,0.0,-5.0,US,NC,03/26/19,04:00,Mecklenburg County Air Quality,Charlotte,28.0,,55.0,,1,0,1,0,18.0,UG/M3,32.0,PPB,,,,,,,,,"{'x': -80.7831, 'y': 35.2411, 'spatialReference': {'wkid': 4326}}"
608,371190046,University Meadows,Active,R4,35.314158,-80.71346899999999,215.9,-5.0,US,NC,03/26/19,04:00,Mecklenburg County Air Quality,Charlotte,28.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -80.71346899999999, 'y': 35.314158, 'spatialReference': {'wkid': 4326}}"
609,371190045,Remount,Active,R4,35.213171,-80.874084,0.0,-5.0,US,NC,03/26/19,04:00,Mecklenburg County Air Quality,Charlotte,,,61.0,11.0,0,0,1,0,18.0,UG/M3,,,,,,,,,,,"{'x': -80.874084, 'y': 35.213171, 'spatialReference': {'wkid': 4326}}"
610,390350060,G.T.Craig,Active,R5,41.492191,-81.678552,298.9,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,36.0,12.0,18.0,2.0,1,1,1,1,0.9,UG/M3,43.0,PPB,2.0,PPB,0.14,PPM,0.0,PPB,5.0,UG/M3,"{'x': -81.678552, 'y': 41.492191, 'spatialReference': {'wkid': 4326}}"
611,250270015,Worcester,Active,R1,42.2742,-71.8758,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Worcester,31.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -71.8758, 'y': 42.2742, 'spatialReference': {'wkid': 4326}}"
612,060193002,Parlier,Inactive,R9,36.6103,-119.5375,0.0,-8.0,US,CA,03/26/19,04:00,California Air Resources Board,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -119.5375, 'y': 36.6103, 'spatialReference': {'wkid': 4326}}"
613,390350051,Galleria,Active,R5,41.504661,-81.690186,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,,,,,,0,0,0,0,,,,,,,0.5,PPM,,,,,"{'x': -81.690186, 'y': 41.504661, 'spatialReference': {'wkid': 4326}}"
614,051430006,Fayetteville,Active,R6,36.011703000000004,-94.167436,372.1,-6.0,US,AR,03/26/19,04:00,Arkansas Department of Environmental Quality,Springdale (Springdale-Fayetteville-Bentonville),22.0,,,,1,0,0,0,,,19.0,PPB,,,,,,,,,"{'x': -94.167436, 'y': 36.011703000000004, 'spatialReference': {'wkid': 4326}}"
615,000050133,Chenier,Inactive,CA,45.60185,-73.54196999999999,13.1,-5.0,CA,CC,03/26/19,04:00,Environment Canada,,,,,,0,0,1,1,,,,,,,,,,,,,"{'x': -73.54196999999999, 'y': 45.60185, 'spatialReference': {'wkid': 4326}}"
616,051430005,SPRNGDLE,Active,R6,36.1797,-94.1167,407.2,-6.0,US,AR,03/26/19,04:00,Arkansas Department of Environmental Quality,Springdale (Springdale-Fayetteville-Bentonville),24.0,,40.0,,1,0,1,0,8.6,UG/M3,29.0,PPB,,,,,,,,,"{'x': -94.1167, 'y': 36.1797, 'spatialReference': {'wkid': 4326}}"
617,511630003,NATBRIDGE,Active,R3,37.62668,-79.5126,287.9,-5.0,US,VA,03/26/19,04:00,Virginia Dept. of Environmental Quality,,29.0,,,,1,0,0,0,,,27.0,PPB,,,,,,,,,"{'x': -79.5126, 'y': 37.62668, 'spatialReference': {'wkid': 4326}}"
618,000050134,Molson,Inactive,CA,45.54271,-73.57176,14.0,-5.0,CA,CC,03/26/19,04:00,Environment Canada,,,,,,1,0,1,1,,,,,,,,,,,,,"{'x': -73.57176, 'y': 45.54271, 'spatialReference': {'wkid': 4326}}"
619,040070008,Payson Well Site,Active,R9,34.22934,-111.3297,0.0,-7.0,US,AZ,03/26/19,04:00,Arizona Department of Environmental Quality,,,20.0,,,0,1,0,0,,,,,,,,,,,46.0,UG/M3,"{'x': -111.3297, 'y': 34.22934, 'spatialReference': {'wkid': 4326}}"
620,040070009,Miami Ridgeline,Inactive,R9,33.3992,-110.8589,1085.5,-7.0,US,AZ,03/26/19,04:00,Arizona Department of Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -110.8589, 'y': 33.3992, 'spatialReference': {'wkid': 4326}}"
621,420859991,M.K. Goddard,Active,R3,41.4271,-80.1451,384.0,-5.0,US,PA,03/26/19,04:00,EPA Office of Atmospheric Programs,Mercer County,38.0,,,,1,0,0,0,,,40.0,PPB,,,,,,,,,"{'x': -80.1451, 'y': 41.4271, 'spatialReference': {'wkid': 4326}}"
622,481750624,Coleto C624,Inactive,R6,28.720926000000002,-97.22088199999999,24.4,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -97.22088199999999, 'y': 28.720926000000002, 'spatialReference': {'wkid': 4326}}"
623,060956001,Rio Vista,Active,R9,38.188390000000005,-121.70563999999999,11.0,-8.0,US,CA,03/26/19,04:00,San Francisco Bay Area AQMD,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -121.70563999999999, 'y': 38.188390000000005, 'spatialReference': {'wkid': 4326}}"
624,310550053,16th and Whitmore,Active,R7,41.322472,-95.93799200000001,304.1,-6.0,US,NE,03/26/19,04:00,Douglas County Health Department (Omaha),Omaha,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -95.93799200000001, 'y': 41.322472, 'spatialReference': {'wkid': 4326}}"
625,310550056,77th and Dodge,Active,R7,41.259478,-96.03471400000001,312.6,-6.0,US,NE,03/26/19,04:00,Douglas County Health Department (Omaha),,,,,,0,0,0,0,,,,,,,0.27,PPM,,,,,"{'x': -96.03471400000001, 'y': 41.259478, 'spatialReference': {'wkid': 4326}}"
626,370770001,BUTNER,Active,R4,36.1408,-78.7692,0.0,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Raleigh-Durham-Chapel Hill,40.0,,,,1,0,0,0,,,42.0,PPB,,,,,,,,,"{'x': -78.7692, 'y': 36.1408, 'spatialReference': {'wkid': 4326}}"
627,040131010,Falcon Field Police Station,Active,R9,33.4522,-111.7331,384.3,-7.0,US,AZ,03/26/19,04:00,Maricopa County Air Quality Department,Phoenix,41.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -111.7331, 'y': 33.4522, 'spatialReference': {'wkid': 4326}}"
628,120713002,Bay Oaks Park,Active,R4,26.4489,-81.9394,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,Fort Myers,31.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -81.9394, 'y': 26.4489, 'spatialReference': {'wkid': 4326}}"
629,060959999,Rio Vista,Active,R9,38.2183,-121.77,6.7,-8.0,US,CA,03/26/19,04:00,Yolo-Solano AQMD,Rio Vista,,,17.0,,0,0,1,0,2.0,UG/M3,,,,,,,,,,,"{'x': -121.77, 'y': 38.2183, 'spatialReference': {'wkid': 4326}}"
630,270953051,Mille Lacs,Active,R5,46.2056,-93.7589,0.0,-6.0,US,MN,03/26/19,04:00,Minnesota Pollution Control Agency,Mille Lacs,35.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -93.7589, 'y': 46.2056, 'spatialReference': {'wkid': 4326}}"
631,390350045,Fire Station 13,Active,R5,41.471782,-81.65679200000001,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -81.65679200000001, 'y': 41.471782, 'spatialReference': {'wkid': 4326}}"
632,401210415,McAlester,Active,R6,34.906082,-95.794128,233.6,-6.0,US,OK,03/26/19,04:00,Oklahoma Department of Environmental Quality,,29.0,,41.0,,1,0,1,0,10.1,UG/M3,34.0,PPB,,,,,,,,,"{'x': -95.794128, 'y': 34.906082, 'spatialReference': {'wkid': 4326}}"
633,060679991,Rancho Seco,Inactive,R9,38.343812,-121.109977,68.0,-8.0,US,CA,03/26/19,04:00,Sacramento Metro. AQMD,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -121.109977, 'y': 38.343812, 'spatialReference': {'wkid': 4326}}"
634,390350038,St Theodosius,Active,R5,41.477011,-81.682383,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,,,,,0,0,0,0,,,,,,,,,1.0,PPB,,,"{'x': -81.682383, 'y': 41.477011, 'spatialReference': {'wkid': 4326}}"
635,390950081,Friendship Park,Active,R5,41.7178,-83.4756,298.9,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Toledo,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -83.4756, 'y': 41.7178, 'spatialReference': {'wkid': 4326}}"
636,040131029,Ft McD Eagle View,Inactive,R8,33.573601000000004,-111.67669699999999,420.3,-7.0,US,AZ,03/26/19,04:00,Tribal Environmental Exchange Network,,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -111.67669699999999, 'y': 33.573601000000004, 'spatialReference': {'wkid': 4326}}"
637,390350034,6th District,Active,R5,41.55523,-81.57525600000001,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,37.0,,,,1,0,0,0,,,43.0,PPB,,,,,,,,,"{'x': -81.57525600000001, 'y': 41.55523, 'spatialReference': {'wkid': 4326}}"
638,090019003,Westport,Active,R1,41.1189,-73.3369,0.0,-5.0,US,CT,03/26/19,04:00,Connecticut Dept. of Energy and Environmental Protection,Westport,35.0,,,2.0,1,0,0,1,,,43.0,PPB,2.0,PPB,,,,,,,"{'x': -73.3369, 'y': 41.1189, 'spatialReference': {'wkid': 4326}}"
639,421250200,WASH,Inactive,R3,40.17,-80.2617,0.0,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Pittsburgh,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -80.2617, 'y': 40.17, 'spatialReference': {'wkid': 4326}}"
640,260890001,DUMMY,Inactive,R5,45.0289,-85.629204,390.4,-5.0,US,MI,03/26/19,04:00,Michigan Department of Environmental Quality,Traverse City,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -85.629204, 'y': 45.0289, 'spatialReference': {'wkid': 4326}}"
641,420110011,Reading Airport,Active,R3,40.3833,-75.9686,92.1,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Lehigh Valley,31.0,,18.0,,1,0,1,0,2.5,UG/M3,31.0,PPB,,,,,,,,,"{'x': -75.9686, 'y': 40.3833, 'spatialReference': {'wkid': 4326}}"
642,000100401,Kamloops Federal Building,Active,CA,50.674702,-120.3339,0.0,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,24.0,,0,0,1,0,5.2,UG/M3,,,,,,,,,,,"{'x': -120.3339, 'y': 50.674702, 'spatialReference': {'wkid': 4326}}"
643,181450001,Fairland,Active,R5,39.613367,-85.87066899999999,244.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,25.0,,,,1,0,0,0,,,24.0,PPB,,,,,,,,,"{'x': -85.87066899999999, 'y': 39.613367, 'spatialReference': {'wkid': 4326}}"
644,000100402,Kamloops Brocklehurst,Inactive,CA,50.6978,-120.3975,0.0,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,1,1,0,0,,,,,,,,,,,,,"{'x': -120.3975, 'y': 50.6978, 'spatialReference': {'wkid': 4326}}"
645,330012004,Laconia,Active,R1,43.566122,-71.496335,220.8,-5.0,US,NH,03/26/19,04:00,New Hampshire Dept. of Environmental Services,Laconia|Brentwood|Conway,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -71.496335, 'y': 43.566122, 'spatialReference': {'wkid': 4326}}"
646,000060303,Kingston,Inactive,CA,44.13,-76.31,25.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -76.31, 'y': 44.13, 'spatialReference': {'wkid': 4326}}"
647,000060304,Kingston,Active,CA,44.219867,-76.521128,0.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,35.0,,10.0,,1,0,1,0,2.0,UG/M3,38.0,PPB,,,,,,,,,"{'x': -76.521128, 'y': 44.219867, 'spatialReference': {'wkid': 4326}}"
648,060591003,Costa Mesa - Mesa Verde Dr,Inactive,R9,33.674543,-117.92558700000001,7.6,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Central Orange-2|Los Angeles Metro and Inland Orange Co.|Central Coastal|Los Angeles and Orange Co. Coastal|N Coastal Orange,,,,,1,0,0,1,,,,,,,,,,,,,"{'x': -117.92558700000001, 'y': 33.674543, 'spatialReference': {'wkid': 4326}}"
649,410670111,Beaverton - Highland Park School,Active,R10,45.4702,-122.8159,58.0,-8.0,US,OR,03/26/19,04:00,Oregon Dept. of Environmental Quality,Portland|Beaverton,,,16.0,,0,0,1,0,2.8,UG/M3,,,,,,,,,,,"{'x': -122.8159, 'y': 45.4702, 'spatialReference': {'wkid': 4326}}"
650,440071010,E Providence,Active,R1,41.840302,-71.36170200000001,0.0,-5.0,US,RI,03/26/19,04:00,Rhode Island Dept. of Environmental Management,Newport|Providence,37.0,,20.0,,1,0,1,1,,,,,,,,,,,,,"{'x': -71.36170200000001, 'y': 41.840302, 'spatialReference': {'wkid': 4326}}"
651,250051002,Fairhaven,Inactive,R1,41.6333,-70.8797,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Fairhaven|Fall River,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -70.8797, 'y': 41.6333, 'spatialReference': {'wkid': 4326}}"
652,250051004,Fall River,Active,R1,41.6833,-71.169701,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Fall River,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -71.169701, 'y': 41.6833, 'spatialReference': {'wkid': 4326}}"
653,121035002,John A. Chesnut Sr. Park,Active,R4,28.0903,-82.7008,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,St. Petersburg,25.0,,32.0,,1,0,1,0,7.1,UG/M3,15.0,PPB,,,,,,,,,"{'x': -82.7008, 'y': 28.0903, 'spatialReference': {'wkid': 4326}}"
654,250051006,Fairhaven2,Active,R1,41.6454,-70.898,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Fairhaven,35.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -70.898, 'y': 41.6454, 'spatialReference': {'wkid': 4326}}"
655,000040701,NORTON,Active,CA,45.6425,-65.7028,0.0,-4.0,CA,CC,03/26/19,04:00,Environment Canada,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -65.7028, 'y': 45.6425, 'spatialReference': {'wkid': 4326}}"
656,420110006,Kutztown,Active,R3,40.51408,-75.789703,144.6,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Lehigh Valley,31.0,,,,1,0,0,0,,,38.0,PPB,,,,,,,,,"{'x': -75.789703, 'y': 40.51408, 'spatialReference': {'wkid': 4326}}"
657,310550045,46th and Farnam,Inactive,R7,41.257317,-95.98383100000001,354.1,-6.0,US,NE,03/26/19,04:00,Douglas County Health Department (Omaha),,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -95.98383100000001, 'y': 41.257317, 'spatialReference': {'wkid': 4326}}"
658,040131003,Mesa - Brooks Reservoir,Active,R9,33.4105,-111.8651,383.1,-7.0,US,AZ,03/26/19,04:00,Maricopa County Air Quality Department,Phoenix,37.0,14.0,17.0,,1,1,1,0,3.8,UG/M3,23.0,PPB,,,0.5,PPM,,,27.0,UG/M3,"{'x': -111.8651, 'y': 33.4105, 'spatialReference': {'wkid': 4326}}"
659,040131004,North Phoenix,Active,R9,33.560299,-112.066299,378.5,-7.0,US,AZ,03/26/19,04:00,Maricopa County Air Quality Department,Phoenix,40.0,15.0,26.0,,1,1,1,0,9.8,UG/M3,28.0,PPB,,,,,,,27.0,UG/M3,"{'x': -112.066299, 'y': 33.560299, 'spatialReference': {'wkid': 4326}}"
660,470419991,Edgar Evins,Active,R3,36.0388,-85.7331,302.0,-6.0,US,TN,03/26/19,04:00,EPA Office of Atmospheric Programs,,32.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -85.7331, 'y': 36.0388, 'spatialReference': {'wkid': 4326}}"
661,371470006,PITTAGCT,Active,R4,35.638599,-77.358002,6.7,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Greenville,39.0,,,,1,0,1,0,,,39.0,PPB,,,,,,,,,"{'x': -77.358002, 'y': 35.638599, 'spatialReference': {'wkid': 4326}}"
662,201950001,Cedar Bluff,Active,R7,38.7703,-99.7636,0.0,-6.0,US,KS,03/26/19,04:00,Kansas Dept. of Health and Environment,,29.0,9.0,40.0,3.0,1,1,1,1,7.8,UG/M3,31.0,PPB,4.0,PPB,,,0.0,PPB,9.0,UG/M3,"{'x': -99.7636, 'y': 38.7703, 'spatialReference': {'wkid': 4326}}"
663,410391009,Springfield City Hall,Active,R10,44.046683,-123.01773600000001,149.5,-8.0,US,OR,03/26/19,04:00,Lane Regional Air Protection Agency,Eugene/Springfield,,,22.0,,0,0,1,0,2.6,UG/M3,,,,,,,,,,,"{'x': -123.01773600000001, 'y': 44.046683, 'spatialReference': {'wkid': 4326}}"
664,000010901,Marystown/Burin,Active,CA,47.098991,-55.198521,0.9,-4.0,CA,CC,03/26/19,04:00,Environment Canada,,,,21.0,0.0,0,0,1,0,3.0,UG/M3,,,,,,,,,,,"{'x': -55.198521, 'y': 47.098991, 'spatialReference': {'wkid': 4326}}"
665,120570109,EAST BAY,Active,R4,27.853896999999996,-82.383414,0.0,-5.0,US,FL,03/26/19,04:00,Hillsborough County - Tampa ,,,,,,0,0,0,0,,,,,,,,,1.0,PPB,,,"{'x': -82.383414, 'y': 27.853896999999996, 'spatialReference': {'wkid': 4326}}"
666,120814012,G. T. Bray Park,Active,R4,27.4808,-82.6186,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,Sarasota,19.0,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -82.6186, 'y': 27.4808, 'spatialReference': {'wkid': 4326}}"
667,120814013,5511 39TH STREET EAST,Active,R4,27.4494,-82.521896,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,Sarasota,16.0,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -82.521896, 'y': 27.4494, 'spatialReference': {'wkid': 4326}}"
668,060210002,,Inactive,R9,39.5175,-122.1903,0.0,-8.0,US,CA,03/26/19,04:00,California Air Resources Board,,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -122.1903, 'y': 39.5175, 'spatialReference': {'wkid': 4326}}"
669,410391007,Saginaw - Delight Valley School,Active,R10,43.83447,-123.035375,193.1,-8.0,US,OR,03/26/19,04:00,Lane Regional Air Protection Agency,Cottage Grove,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -123.035375, 'y': 43.83447, 'spatialReference': {'wkid': 4326}}"
670,340315001,Ramapo,Active,R2,41.058617,-74.25554699999999,305.9,-5.0,US,NJ,03/26/19,04:00,New Jersey Dept. of Environmental Protection,Ramapo|New Jersey Highlands|New Jersey,39.0,,,,1,0,0,0,,,42.0,PPB,,,,,,,,,"{'x': -74.25554699999999, 'y': 41.058617, 'spatialReference': {'wkid': 4326}}"
671,060210003,Willows-Colusa,Active,R9,39.533889,-122.19083300000001,13.7,-8.0,US,CA,03/26/19,04:00,California Air Resources Board,Willows,31.0,5.0,26.0,,1,1,1,0,7.0,UG/M3,31.0,PPB,,,,,,,3.0,UG/M3,"{'x': -122.19083300000001, 'y': 39.533889, 'spatialReference': {'wkid': 4326}}"
672,481411021,Ojo De Agua C1021,Active,R6,31.862440999999997,-106.54756200000001,1250.8,-7.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,El Paso,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -106.54756200000001, 'y': 31.862440999999997, 'spatialReference': {'wkid': 4326}}"
673,840061079998,Springville,Active,USEPA,36.1358,-118.8108,0.0,-8.0,US,CA,03/26/19,04:00,Forest Service,,35.0,,,,1,0,1,0,,,38.0,PPB,,,,,,,,,"{'x': -118.8108, 'y': 36.1358, 'spatialReference': {'wkid': 4326}}"
674,120570113,MUNRO STREET,Active,R4,27.955133,-82.469532,0.0,-5.0,US,FL,03/26/19,04:00,Hillsborough County - Tampa ,,,,,13.0,0,0,1,1,,,,,15.0,PPB,0.3,PPM,,,,,"{'x': -82.469532, 'y': 27.955133, 'spatialReference': {'wkid': 4326}}"
675,840061079999,Kennedy Meadows,Active,USEPA,36.0214,-118.137,0.0,-8.0,US,CA,03/26/19,04:00,Forest Service,,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -118.137, 'y': 36.0214, 'spatialReference': {'wkid': 4326}}"
676,120570112,APOLLO BEACH,Active,R4,27.779712,-82.41983499999999,0.0,-5.0,US,FL,03/26/19,04:00,Hillsborough County - Tampa ,,,,31.0,,0,0,1,0,6.6,UG/M3,,,,,,,0.0,PPB,,,"{'x': -82.41983499999999, 'y': 27.779712, 'spatialReference': {'wkid': 4326}}"
677,171431001,PEORIA_H,Active,R5,40.745,-89.5861,0.0,-6.0,US,IL,03/26/19,04:00,Illinois EPA,Peoria,35.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -89.5861, 'y': 40.745, 'spatialReference': {'wkid': 4326}}"
678,040131030,Ft McD Yuma Frank-AZ,Active,R8,33.6292,-111.676903,1412.8,-7.0,US,AZ,03/26/19,04:00,Tribal Environmental Exchange Network,,34.0,19.0,,,1,1,0,0,,,33.0,PPB,,,,,,,41.0,UG/M3,"{'x': -111.676903, 'y': 33.6292, 'spatialReference': {'wkid': 4326}}"
679,060652005,Saul Martinez,Active,R9,33.572019,-116.063823,0.0,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Coachella Vly,,30.0,,,0,1,0,0,,,,,,,,,,,22.0,UG/M3,"{'x': -116.063823, 'y': 33.572019, 'spatialReference': {'wkid': 4326}}"
680,060652004,Torrez Martinez,Active,R9,33.518298,-116.075356,0.0,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -116.075356, 'y': 33.518298, 'spatialReference': {'wkid': 4326}}"
681,060652002,Indio - Jackson Street,Active,R9,33.708566,-116.21539399999999,-1.8,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Palm Springs-Coachella Valley|Coachella Vly,40.0,,,,1,1,0,0,,,11.0,PPB,,,,,,,,,"{'x': -116.21539399999999, 'y': 33.708566, 'spatialReference': {'wkid': 4326}}"
682,160290031,Soda Springs Monsanto,Active,R10,42.695301,-111.593903,0.0,-7.0,US,ID,03/26/19,04:00,Idaho Department of Environmental Quality,Soda Springs (seasonal),,,,,0,0,0,0,,,,,,,,,2.0,PPB,,,"{'x': -111.593903, 'y': 42.695301, 'spatialReference': {'wkid': 4326}}"
683,310250009,Lauritzen Farm,Inactive,R7,40.873264,-96.183314,311.1,-6.0,US,NE,03/26/19,04:00,Nebraska Department of Environmental Quality,,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -96.183314, 'y': 40.873264, 'spatialReference': {'wkid': 4326}}"
684,240032002,Riviera Beach,Active,R3,39.158883,-76.511367,59.8,-5.0,US,MD,03/26/19,04:00,Maryland Department of the Environment,Metropolitan Baltimore,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -76.511367, 'y': 39.158883, 'spatialReference': {'wkid': 4326}}"
685,000101702,Quesnel Maple Drive,Active,CA,52.9631,-122.4506,456.3,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,0,1,1,0,,,,,,,,,,,,,"{'x': -122.4506, 'y': 52.9631, 'spatialReference': {'wkid': 4326}}"
686,000101701,Quesnel Senior Secondary,Active,CA,52.9822,-122.4922,500.2,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,13.0,,56.0,19.0,1,1,1,1,20.4,UG/M3,9.0,PPB,20.0,PPB,,,1.0,PPB,,,"{'x': -122.4922, 'y': 52.9822, 'spatialReference': {'wkid': 4326}}"
687,000101704,Quesnel West Correlieu School,Active,CA,52.9664,-122.5167,0.0,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,0,1,1,0,,,,,,,,,,,,,"{'x': -122.5167, 'y': 52.9664, 'spatialReference': {'wkid': 4326}}"
688,060932001,Yreka,Active,R9,41.72679,-122.63358999999998,0.0,-8.0,US,CA,03/26/19,04:00,Siskiyou County APCD,Yreka,22.0,,14.0,,1,0,1,0,5.0,UG/M3,18.0,PPB,,,,,,,,,"{'x': -122.63358999999998, 'y': 41.72679, 'spatialReference': {'wkid': 4326}}"
689,540610003,MORGANTOWN,Active,R3,39.648899,-79.921097,0.0,-5.0,US,WV,03/26/19,04:00,West Virginia Division of Air Quality - Wheeling,Morgantown,31.0,,,,1,0,0,0,,,31.0,PPB,,,,,,,,,"{'x': -79.921097, 'y': 39.648899, 'spatialReference': {'wkid': 4326}}"
